boot_exp_gap,boot_win_gap
1.3999916973051938,19.204337683626505
1.8975685385918304,18.66075503683902
0.11846782782362653,12.149859943977589
1.6843158799835427,25.42045767852221
1.7778821940354819,21.795537104307215
0.6826870208462406,11.303030303030305
1.6936011951299403,26.062386980108492
0.8403457161387092,16.466178521617863
1.5859911294623399,23.672883787661412
1.4584877668808096,22.902494331065753
1.1575167882513702,21.982047256772525
0.8986030058857812,26.0
1.5714240179976793,21.27402685212016
2.274672838152417,33.95595526346132
1.3372253248221857,24.356223175965667
1.3501295788410324,11.434068576925725
0.14244595115523273,12.95289855072464
1.118018223088097,17.0807453416149
1.627053548964779,31.023512066423528
-0.09275186351645728,0.6463565253190708
2.8082160480732585,17.792207792207797
0.3421493521837594,8.511029411764703
2.27866168603564,22.28445830969938
2.2307040392600035,37.52464735325344
0.6033991631709319,12.927689594356266
1.2052005906861243,14.622950819672134
1.8012997959752042,34.91536149343459
1.013067433469579,28.10152810152811
1.0279342161883087,12.58503401360543
1.04762615744441,12.038190120381898
1.0148296121275087,7.962853191068959
0.7403240697672449,21.477785697315277
0.07758766770513702,4.863297431648718
-0.20600567308249634,5.033847040184362
1.0247273951246447,24.28072403937759
1.8958466700700936,21.815068493150683
0.28220637429185474,14.360023378141435
1.92998465404105,25.40971822886717
1.0584430653694603,25.42130365659777
2.056097470587665,19.304379830695623
0.675734734187619,3.825903825903822
0.49966542802026676,13.378221499883914
0.7727589012603032,14.047058823529419
1.156936076522576,12.133084202278347
0.40851088991262363,9.557028252528774
2.256652929286687,37.0344465815702
1.2357862135609872,25.06382978723404
1.3488537038620383,10.676614355544125
1.5714704707299338,27.18974136057379
0.677294464004865,14.348641814177348
1.9160692869519376,27.297570850202433
0.3860241907285665,21.29629629629629
0.658339964642395,18.75
2.4027765722899312,31.387792991413313
1.0487312666200943,18.796926837785932
1.7584524844907332,30.06407606448947
1.589901214986792,27.147292169713708
0.4944440726405365,16.80911680911681
0.9285359548537222,19.444444444444443
1.6837426758752005,24.90478205670758
0.4633285628728069,11.485307929692745
2.1697432519283173,15.44635544635544
0.5904233954811606,9.918799465515463
0.1476174716382937,5.502036903906074
1.2320210750171268,16.3193804167435
-0.12467197783383621,2.0536773428232493
0.7906146219337895,18.67459643160577
1.481309746380668,21.62162162162162
0.9418184277012935,19.301388266905505
0.686031406096383,5.217391304347835
2.1439241354963934,35.00965250965251
0.5820734100323532,14.81377877237852
0.4630991918807631,18.537820131030365
2.1206349279992813,23.568925233644862
0.9001995358970509,18.40318772136954
0.6406089281346812,12.51722553973358
0.7852710011165961,17.288011695906434
0.839029807282861,8.247847591133905
-0.032230155669389526,2.471494607087827
0.5309003726030368,11.83940242763773
1.3595677509485913,26.32222028277186
-0.37927848968385497,1.5063934139078654
1.7751691427390544,11.804536199630661
2.2168262122456297,37.83863950959067
0.5701934309068944,21.811814457512888
1.9328289783837211,32.0380223590602
0.4205953365722713,12.524219173835547
0.5250763955586123,5.28735632183907
1.2332744762518086,22.026143790849673
0.9374599024709105,14.369501466275658
0.7640269836053419,19.811320754716974
0.8730333742080326,17.069160997732418
2.0591133874896412,10.28241535340927
1.6725226804736635,31.518010291595196
2.505117362790782,35.56701030927836
1.9754909367388194,29.18506623845844
1.6928569488968637,27.77174194215945
1.0849286790564006,17.482394366197184
2.3389783144697045,30.64285714285714
1.3925902393169804,33.025210084033624
1.611412163788616,30.535232961108967
2.2366325785127303,22.790083316399112
0.5238504993740497,6.5341905318527225
0.5054247280827149,14.272353161242044
0.5214670909892821,17.05882352941176
0.7024266635421457,9.974920200638394
1.3375406593679764,20.14705882352942
0.08221476360147487,3.6781609195402325
1.4519848949997725,24.225111636459154
1.798227408580644,17.87941787941788
2.05267604358954,41.080827067669176
2.330538428505867,33.69981675828752
1.4081119856579207,20.36713286713286
0.5695070103535411,7.8455263018488
1.6361024522284466,23.534798534798526
1.1796863418201158,25.993179880647915
0.6408982632306213,18.795986622073578
2.5235282657699964,42.33347596633861
1.7073929738475973,19.232664121197196
1.0598389149542493,5.3951260740949465
0.806725019817436,24.68354430379747
1.5556609500494833,28.60953058321479
1.4063575029617317,17.984934086628996
1.1520334643619061,12.657576537175203
1.8874213747568351,26.19359058207978
2.415154206488264,33.16386121607696
0.8385249387613587,15.045683545384676
1.1486777803135748,13.361072584373552
0.5141775062561479,13.79781420765027
0.2099039452140036,13.591703056768559
0.8209981214674171,18.09691771213275
1.3969779058044731,6.804511278195491
0.4978945818180389,15.50324675324675
0.9391846011970236,10.806174957118351
0.8758672850224674,15.130962473785196
1.231000700959727,30.122498668492725
1.0537863588646401,19.462082728592165
2.143907178440884,36.24105668684644
0.48596325950389085,0.9278897136797397
1.3502060883547662,20.53795877325289
1.4144472102322339,21.8631999136908
1.5938323524529596,20.89589905362776
1.9084956054236462,34.02461377323906
0.8227429559001211,10.24216326341621
1.3939440778802714,16.694701429772927
2.0696620359450777,34.57746478873239
1.1034746473339623,14.224598930481278
-1.258568253040259,-7.546311342216455
-0.07427182658432305,10.032985156679494
0.22708372143761602,13.192246835443036
0.8598946445846019,15.140576188823324
0.3913286430292676,8.516886930983844
0.9344500240928539,19.954233409610985
2.126316120793001,29.321862348178136
0.4699198170834385,17.30888965755794
