boot_exp_gap,boot_win_gap
1.6433754641040548,22.12595266746891
2.0623350607415345,19.208805760158903
0.7281410205766257,17.489545393228113
2.3402022216043683,30.22023211185232
2.527417249559986,23.947535434736615
0.854084405046731,10.620300751879697
2.189132316835259,29.401709401709404
0.9755026491159113,14.220779220779214
2.352009131210513,25.425841296219353
2.2303931878888434,27.058823529411768
1.9679705672285488,26.193616460036935
1.33909030296602,32.051282051282044
2.2823732014817857,25.038539553752535
2.6033123199783375,36.02484472049689
2.4329014912361213,33.22294626642452
1.6272921384703245,12.6634488810882
1.1234966750079773,15.205128205128212
1.5108276927169175,19.752380952380953
2.018625331050275,34.42280180477606
0.5044081709226677,2.5945731828084817
2.504782959797183,12.79937180997252
0.6795041799761468,8.765015015015017
1.8948266301974885,18.544270374933994
2.5115833825148943,41.58182402743543
0.9441926559252499,13.972186006084307
1.5437652958999626,16.666666666666664
2.166324633630338,40.53819444444444
1.6537517788314542,32.87651046271736
1.5630130712379713,15.009578544061306
1.7070954243271774,10.873834069710362
0.8688008691603322,6.330275229357795
1.4896194333492105,27.279968140183193
1.461694495503601,5.736518277234893
0.34789282527620913,7.722152690863581
1.581863597495178,30.320378729494664
2.2243450410095718,22.951923076923073
0.9380123451379528,20.244484197972568
2.1278473224187575,26.945660296786592
1.9158938310457165,30.81342211776994
1.9887636474020827,17.9785431959345
1.2650631721763825,4.996518105849582
0.9023799735137923,18.164037854889592
1.2192273879741882,14.611872146118714
1.681525643614583,14.512905188146341
0.4885796306946171,9.50617283950617
2.449224355071902,39.68936678614097
2.1171091876030186,32.40740740740741
1.312801273980722,10.693539869741244
2.4101050513579603,34.38919296611156
0.7674595256386714,15.887611749680723
2.391064943292188,30.090497737556554
0.7069224679605544,22.413392234364096
1.412777031898933,24.815813117699904
2.090030626864342,28.884381338742386
1.2019018959154313,19.752252252252248
2.150035456327436,31.881243063263028
2.133587170301973,31.668973699822033
0.8413381094945117,18.81035996488147
1.2810907716123576,20.85392785781891
1.586845412862627,23.79969992498124
1.2433908401421374,11.331375428291736
2.1367287434048734,15.209235209235203
1.1442581066474693,12.972972972972975
0.4298627776334177,6.542827657378751
1.5275293130529841,19.09090909090908
0.5395281863685917,0.5514705882352899
0.9566473968946991,20.818713450292393
1.5755074703770808,21.749514852963124
0.8318832518044141,18.34625322997416
0.7956021517820939,5.058685446009385
2.456840149499682,37.045570916538665
1.2176171114867207,19.507246376811594
1.2468249134945135,24.939817043813186
2.0689223667724423,19.894366197183103
0.9236134732501298,20.210210210210214
1.0346375315885776,16.07142857142857
1.1560735563497488,18.069012408635054
1.1079312158727077,8.564464062191192
0.35669727109108734,3.9077392298894367
1.0354885345164133,12.726875136671772
2.1204488108048714,34.68468468468469
0.19495400000466917,3.907103825136616
1.7047845034513536,9.46991869918699
2.4000242811417833,39.62612224818596
1.7091746111019142,28.633217993079583
2.690360574207314,38.861480075901326
0.6657762508007907,13.778325701538101
0.9939061380527792,6.911464708282331
1.4283466864039043,25.442379182156138
1.0947939304700245,13.807189542483663
1.6479426874140928,25.06026862587533
1.6041345518700934,20.588235294117652
2.3680325626349195,7.6897018970189706
2.1620629744065636,35.743801652892564
2.33631032536556,35.71262497093698
2.165841779693368,31.4774852539203
1.9839326750460853,30.558666168968514
1.5356918981625707,20.915431560592857
2.779788803146797,32.61689291101055
1.9403141105090955,38.007756685037755
1.5749081048607816,32.72543059777102
2.067995700572207,21.409856519026825
0.8746668519073654,7.003577817531301
0.9956995763949261,16.497326203208566
1.2097345261534005,22.45343309173095
1.0482149612917444,9.23649584487535
1.7846728883265917,19.531249999999986
0.5486839090896749,5.13274336283186
1.541587204891905,25.052264808362366
2.238754187788624,19.31497175141243
1.7511961103153433,41.25874125874126
2.7417922626005,38.07321112443607
1.7096312674202052,21.456310679611647
0.9719505144965271,7.796052631578945
2.0167471639639443,25.373737373737377
1.994342369514432,31.417015744619384
1.4036420426750587,24.84289903644742
2.640030601101131,44.87944890929965
1.8154359399743818,20.53514376996805
1.3291247663168562,3.4313725490196063
1.9885528186569563,35.0
2.5525105142095352,35.71428571428571
1.7125911119791184,19.2581300813008
1.1923218759762053,12.31605351170569
2.245446582010791,27.590976803575224
2.7264768128592927,36.027062582221376
1.5760697867165328,18.03009575923393
1.0928544448327435,11.063829787234042
1.5315812497761052,15.053763440860209
0.5355675167851811,14.264087468460893
1.3803001777620094,24.36110780934269
1.671055498224956,5.78493901756741
1.039067657900702,19.523809523809526
1.6422569383103434,10.53113553113554
1.321354329919143,17.39185428788261
2.098070743687644,38.610038610038615
1.548656075465847,23.776908023483365
2.6671851877759183,41.13644397313539
0.6782785094791086,1.9815668202764911
1.730510668946122,22.416356877323423
1.7880871849049176,24.857964508662405
1.8200032825964192,22.09658421672556
2.1478899379981717,37.79928680590931
1.2675296243972731,13.36996336996338
1.5878086368267992,18.50317591825462
2.31091420731222,35.37795608108108
1.7984760334530963,14.207393483709275
-0.8499760409844409,-4.31547619047619
0.37732776719551275,13.026178010471206
0.8171961286914753,14.647484435470304
1.03735364110317,17.921276981679668
1.0176604321968796,11.000000000000007
1.2211436182762878,19.213739433785058
2.5765075639267927,32.164058283864
0.8653792096912127,20.759259259259252
2.074386007415567,20.674603174603178
0.9070064401029734,17.712655601659755
1.9696402329831582,20.31746031746031
1.7720407320526137,18.132045088566834
0.7379225378564963,15.85197934595525
1.9162141621502982,21.93685793034326
1.9407786615300586,14.285714285714285
2.2563945276373296,29.030100334448157
1.651587492823698,24.739926739926744
1.5632850107754825,25.234809277362473
2.4078350086896108,20.578420467185765
1.4692403103380287,19.475655430711605
2.526490513794619,40.00375093773443
1.6550984213032085,27.724137931034484
1.4215875745810056,17.922948073701832
1.880730802052014,32.94117647058824
1.6906566957809286,11.141490088858518
1.671687169301641,12.037037037037031
1.4724845779181412,23.600283486888735
1.4737950238062762,14.595808383233532
1.536247128748478,26.705882352941174
2.1411775786890304,39.11149825783973
0.7049127710129783,10.332893869479236
0.29752850886474475,9.409868584180515
0.6074980867060831,10.459893048128343
1.1467582617811756,10.490505350405144
0.7900795506235211,0.49794597286193465
1.486552453980058,23.308755760368662
2.1560649360413877,39.400140003230845
1.5589420803547618,22.868618813164026
1.6807289821746523,26.05422843536371
1.900119665971145,33.52082699908785
0.2509595020072697,9.846650524616628
1.4893173760618983,18.637489677952104
2.0232540527860987,14.603559870550164
0.850775045358356,5.88393880164454
1.0746215392863163,6.653225806451616
1.5987480018496787,23.73288938216797
1.694881116478269,2.8947368421052673
2.194009192474935,20.16930437983069
0.8194615293262263,20.117125672681233
1.5843731295421162,25.363583478766714
1.1479479946968938,12.233676975945016
2.147402773422832,33.3446519524618
1.0990376142895648,19.580133128520224
1.2132058868247426,20.41666666666667
1.7058072273731235,28.305084745762713
0.5366640264363854,10.282340165603365
0.399026824495229,13.545009288971457
1.8881646829052892,28.105658709106983
2.7029072241729883,36.07435757244396
0.8593309843131763,20.324875822258022
