Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2023-09-11,1567.6500244140625,1589.0,1564.0,1582.0999755859375,1541.8900146484375,1921950,0.0,0.0
2023-09-12,1582.199951171875,1589.449951171875,1513.050048828125,1557.949951171875,1518.3538818359375,3770868,0.0,0.0
2023-09-13,1564.0,1568.5999755859375,1530.0999755859375,1536.949951171875,1497.8875732421875,2382637,0.0,0.0
2023-09-14,1545.0,1575.4000244140625,1538.3499755859375,1566.0,1526.1993408203125,2220196,0.0,0.0
2023-09-15,1579.6500244140625,1610.699951171875,1571.8499755859375,1601.0999755859375,1560.4072265625,5425897,0.0,0.0
2023-09-18,1608.75,1670.0,1602.0999755859375,1641.449951171875,1599.7315673828125,6887528,0.0,0.0
2023-09-20,1620.0999755859375,1665.0,1620.0999755859375,1634.0,1592.4710693359375,6116670,0.0,0.0
2023-09-21,1637.800048828125,1656.199951171875,1575.0999755859375,1583.25,1543.0108642578125,2898266,0.0,0.0
2023-09-22,1580.0,1617.949951171875,1566.0999755859375,1607.1500244140625,1566.3033447265625,3827771,0.0,0.0
2023-09-25,1612.949951171875,1620.0,1582.3499755859375,1589.449951171875,1549.0531005859375,3231962,0.0,0.0
2023-09-26,1589.449951171875,1606.5999755859375,1582.0,1595.199951171875,1554.6571044921875,1479841,0.0,0.0
2023-09-27,1594.8499755859375,1599.5999755859375,1583.25,1589.199951171875,1548.8096923828125,1991198,0.0,0.0
2023-09-28,1595.949951171875,1596.9000244140625,1544.0,1556.050048828125,1516.502197265625,2369699,0.0,0.0
2023-09-29,1574.0,1576.5,1550.0999755859375,1554.25,1514.7479248046875,1254881,0.0,0.0
2023-10-03,1597.199951171875,1598.0,1533.050048828125,1537.4000244140625,1498.326171875,3436776,0.0,0.0
2023-10-04,1531.800048828125,1537.9000244140625,1501.75,1522.0999755859375,1483.4149169921875,2580901,0.0,0.0
2023-10-05,1533.0,1550.800048828125,1513.050048828125,1537.949951171875,1498.8621826171875,1991367,0.0,0.0
2023-10-06,1545.0,1554.0,1540.3499755859375,1548.8499755859375,1509.485107421875,1743027,0.0,0.0
2023-10-09,1540.0,1541.25,1514.0,1515.199951171875,1476.6904296875,2123175,0.0,0.0
2023-10-10,1521.449951171875,1543.8499755859375,1519.199951171875,1537.8499755859375,1498.7646484375,1956653,0.0,0.0
2023-10-11,1540.0,1559.1500244140625,1540.0,1556.300048828125,1516.745849609375,1536986,0.0,0.0
2023-10-12,1559.0,1570.050048828125,1555.5999755859375,1566.6500244140625,1526.832763671875,1731806,0.0,0.0
2023-10-13,1560.5,1574.4000244140625,1550.300048828125,1562.449951171875,1522.7393798828125,1465554,0.0,0.0
2023-10-16,1562.8499755859375,1577.25,1558.5,1574.550048828125,1534.531982421875,1089610,0.0,0.0
2023-10-17,1575.0,1583.9000244140625,1568.5999755859375,1576.5999755859375,1536.52978515625,997962,0.0,0.0
2023-10-18,1576.5999755859375,1579.449951171875,1561.75,1574.8499755859375,1534.8243408203125,1212994,0.0,0.0
2023-10-19,1553.3499755859375,1578.9000244140625,1553.3499755859375,1569.550048828125,1529.658935546875,1239578,0.0,0.0
2023-10-20,1566.0,1575.0,1545.0999755859375,1558.25,1518.646240234375,1435102,0.0,0.0
2023-10-23,1548.25,1574.9000244140625,1546.5,1565.1500244140625,1525.3709716796875,4069167,0.0,0.0
2023-10-25,1574.0,1576.5999755859375,1547.0,1569.0999755859375,1529.220458984375,2510769,0.0,0.0
2023-10-26,1554.0,1558.199951171875,1500.0,1506.0999755859375,1467.8216552734375,3343802,0.0,0.0
2023-10-27,1508.3499755859375,1533.949951171875,1507.300048828125,1510.800048828125,1472.4022216796875,3341111,0.0,0.0
2023-10-30,1502.0999755859375,1515.449951171875,1463.199951171875,1497.800048828125,1459.732666015625,2637486,0.0,0.0
2023-10-31,1494.199951171875,1497.300048828125,1455.550048828125,1458.5999755859375,1421.52880859375,2555737,0.0,0.0
2023-11-01,1464.9000244140625,1485.0,1450.0,1454.5999755859375,1417.6304931640625,2627536,0.0,0.0
2023-11-02,1465.0,1477.5,1452.5,1469.699951171875,1432.3466796875,2091122,0.0,0.0
2023-11-03,1480.0,1488.0999755859375,1460.449951171875,1469.0,1431.66455078125,2456723,0.0,0.0
2023-11-06,1481.800048828125,1492.199951171875,1473.550048828125,1488.300048828125,1450.47412109375,1271868,0.0,0.0
2023-11-07,1488.25,1497.0,1475.0,1479.75,1442.141357421875,1940908,0.0,0.0
2023-11-08,1485.050048828125,1489.4000244140625,1474.0,1487.4000244140625,1449.596923828125,1342202,0.0,0.0
2023-11-09,1487.4000244140625,1558.699951171875,1487.4000244140625,1552.050048828125,1512.603759765625,4831782,0.0,0.0
2023-11-10,1550.0,1551.0,1515.300048828125,1524.0999755859375,1485.3641357421875,4872228,0.0,0.0
2023-11-13,1526.25,1543.300048828125,1513.050048828125,1540.25,1501.1036376953125,1968032,0.0,0.0
2023-11-15,1549.0,1550.800048828125,1533.550048828125,1544.1500244140625,1504.904541015625,2782942,0.0,0.0
2023-11-16,1544.199951171875,1583.949951171875,1538.5,1569.5,1529.6102294921875,3224223,0.0,0.0
2023-11-17,1575.0,1596.0,1572.6500244140625,1584.550048828125,1544.27783203125,2035309,0.0,0.0
2023-11-20,1589.800048828125,1589.800048828125,1540.5999755859375,1552.199951171875,1512.75,2918577,0.0,0.0
2023-11-21,1553.0,1571.4000244140625,1549.1500244140625,1559.75,1520.1080322265625,2213144,0.0,0.0
2023-11-22,1560.0,1564.6500244140625,1535.0,1543.449951171875,1504.222412109375,1269475,0.0,0.0
2023-11-23,1556.5999755859375,1560.949951171875,1535.0999755859375,1545.8499755859375,1506.5614013671875,1552635,0.0,0.0
2023-11-24,1549.0,1559.5,1547.5,1553.199951171875,1513.7244873046875,1239270,0.0,0.0
2023-11-28,1553.199951171875,1572.0,1542.1500244140625,1566.050048828125,1526.2479248046875,2596766,0.0,0.0
2023-11-29,1576.0,1623.4000244140625,1567.25,1619.0999755859375,1577.94970703125,3581220,0.0,0.0
2023-11-30,1615.050048828125,1660.0,1613.699951171875,1647.75,1605.87158203125,5214960,0.0,0.0
2023-12-01,1656.0,1666.0,1621.199951171875,1625.5,1584.18701171875,2489755,0.0,0.0
2023-12-04,1662.8499755859375,1675.0,1639.449951171875,1656.8499755859375,1614.740234375,3001010,0.0,0.0
2023-12-05,1660.9000244140625,1708.0,1640.5999755859375,1686.050048828125,1643.1981201171875,3423953,0.0,0.0
2023-12-06,1688.0999755859375,1710.449951171875,1684.1500244140625,1702.4000244140625,1659.132568359375,2279220,0.0,0.0
2023-12-07,1703.0,1706.0,1681.6500244140625,1692.6500244140625,1649.6302490234375,2461051,0.0,0.0
2023-12-08,1699.0,1708.1500244140625,1662.550048828125,1668.550048828125,1626.1429443359375,1942667,0.0,0.0
2023-12-11,1674.0,1674.449951171875,1647.0999755859375,1652.199951171875,1610.2083740234375,2037178,0.0,0.0
2023-12-12,1663.0,1670.0,1626.5,1635.4000244140625,1593.83544921875,2051527,0.0,0.0
2023-12-13,1639.0,1670.5,1629.550048828125,1666.1500244140625,1623.803955078125,2247441,0.0,0.0
2023-12-14,1676.0,1709.8499755859375,1671.050048828125,1703.550048828125,1660.2532958984375,3326228,0.0,0.0
2023-12-15,1727.9000244140625,1739.5999755859375,1698.0,1724.949951171875,1681.1094970703125,3858594,0.0,0.0
2023-12-18,1720.0,1731.8499755859375,1698.75,1710.800048828125,1667.319091796875,1739425,0.0,0.0
2023-12-19,1720.0,1723.8499755859375,1691.300048828125,1699.3499755859375,1656.16015625,1660221,0.0,0.0
2023-12-20,1710.0,1711.949951171875,1640.5999755859375,1646.949951171875,1605.091796875,3047660,0.0,0.0
2023-12-21,1635.0,1653.1500244140625,1620.4000244140625,1633.8499755859375,1592.3248291015625,3211338,0.0,0.0
2023-12-22,1630.0,1652.0,1622.75,1634.25,1592.714599609375,2751274,0.0,0.0
2023-12-26,1640.9000244140625,1669.0,1634.5,1662.25,1620.0030517578125,1203594,0.0,0.0
2023-12-27,1670.0,1691.800048828125,1660.25,1687.949951171875,1645.0498046875,1793638,0.0,0.0
2023-12-28,1688.949951171875,1739.949951171875,1688.4000244140625,1734.449951171875,1690.3680419921875,2963938,0.0,0.0
2023-12-29,1730.0,1758.0,1715.0,1729.4000244140625,1685.4464111328125,2273255,0.0,0.0
2024-01-01,1729.4000244140625,1730.0,1699.0,1703.300048828125,1660.009765625,1307485,0.0,0.0
2024-01-02,1703.5999755859375,1705.0,1649.449951171875,1656.199951171875,1614.1068115234375,2857334,0.0,0.0
2024-01-03,1672.0,1678.199951171875,1648.050048828125,1655.25,1613.180908203125,1927812,0.0,0.0
2024-01-04,1666.9000244140625,1674.449951171875,1638.199951171875,1641.699951171875,1599.9752197265625,2835768,0.0,0.0
2024-01-05,1647.949951171875,1661.5,1636.5,1642.0,1600.2677001953125,1709313,0.0,0.0
2024-01-08,1648.1500244140625,1653.4000244140625,1606.0999755859375,1616.1500244140625,1575.0745849609375,1492195,0.0,0.0
2024-01-09,1625.0,1636.800048828125,1615.0,1629.9000244140625,1588.4752197265625,2542484,0.0,0.0
2024-01-10,1645.0,1647.449951171875,1621.3499755859375,1632.800048828125,1591.3016357421875,1954233,0.0,0.0
2024-01-11,1643.9000244140625,1651.25,1625.8499755859375,1628.6500244140625,1587.257080078125,2228002,0.0,0.0
2024-01-12,1630.0,1633.8499755859375,1601.5,1624.449951171875,1583.1636962890625,3061539,0.0,0.0
2024-01-15,1635.0,1640.9000244140625,1616.0999755859375,1635.550048828125,1593.981689453125,1405514,0.0,0.0
2024-01-16,1638.0,1640.0,1617.550048828125,1620.3499755859375,1579.16796875,2236688,0.0,0.0
2024-01-17,1612.0,1615.0,1591.0,1597.699951171875,1557.093505859375,2548169,0.0,0.0
2024-01-18,1600.0,1623.300048828125,1580.6500244140625,1617.25,1576.146728515625,2328588,0.0,0.0
2024-01-19,1624.949951171875,1659.0,1622.25,1655.550048828125,1613.473388671875,2836976,0.0,0.0
2024-01-23,1619.0,1647.5999755859375,1588.25,1595.199951171875,1554.6571044921875,2772880,0.0,0.0
2024-01-24,1595.0,1632.300048828125,1575.0,1628.0999755859375,1586.720947265625,2543323,0.0,0.0
2024-01-25,1631.5999755859375,1642.75,1603.9000244140625,1635.5,1593.932861328125,2038472,0.0,0.0
2024-01-29,1635.5,1645.0,1625.0,1640.0,1598.3184814453125,3075670,0.0,0.0
2024-01-30,1649.949951171875,1659.5,1614.449951171875,1620.3499755859375,1579.16796875,2569098,0.0,0.0
2024-01-31,1615.050048828125,1658.300048828125,1609.050048828125,1651.550048828125,1609.574951171875,3154787,0.0,0.0
2024-02-01,1659.25,1702.5999755859375,1645.550048828125,1651.1500244140625,1609.1851806640625,4065784,0.0,0.0
2024-02-02,1655.0,1687.050048828125,1650.0,1660.75,1618.5411376953125,3304158,0.0,0.0
2024-02-05,1676.699951171875,1712.8499755859375,1665.0999755859375,1703.550048828125,1660.2532958984375,3525423,0.0,0.0
2024-02-06,1710.949951171875,1730.0,1706.0,1727.6500244140625,1683.7408447265625,2219874,0.0,0.0
2024-02-07,1731.449951171875,1752.0,1715.699951171875,1721.0,1677.2598876953125,1213661,0.0,0.0
2024-02-08,1729.0,1743.9000244140625,1675.550048828125,1685.9000244140625,1643.052001953125,2550690,0.0,0.0
2024-02-09,1686.0,1689.75,1628.0,1646.4000244140625,1604.555908203125,2033950,0.0,0.0
2024-02-12,1654.0,1675.050048828125,1640.550048828125,1660.449951171875,1618.248779296875,1197925,0.0,0.0
2024-02-13,1670.0,1679.4000244140625,1623.449951171875,1646.75,1604.8968505859375,2075130,0.0,0.0
2024-02-14,1631.0,1679.6500244140625,1623.9000244140625,1657.050048828125,1614.9351806640625,4368695,0.0,0.0
2024-02-15,1681.050048828125,1784.9000244140625,1668.0999755859375,1765.050048828125,1720.1904296875,9887134,0.0,0.0
2024-02-16,1788.0,1864.6500244140625,1776.8499755859375,1835.550048828125,1788.8985595703125,7188957,0.0,0.0
2024-02-19,1836.050048828125,1856.449951171875,1820.0,1848.550048828125,1801.568115234375,2682236,0.0,0.0
2024-02-20,1837.4000244140625,1860.0,1820.5,1853.6500244140625,1806.53857421875,1830562,0.0,0.0
2024-02-21,1849.9000244140625,1889.699951171875,1846.699951171875,1859.6500244140625,1812.385986328125,4466234,0.0,0.0
2024-02-22,1870.949951171875,1917.0,1853.0,1910.3499755859375,1861.79736328125,3360123,0.0,0.0
2024-02-23,1926.3499755859375,1947.8499755859375,1901.0999755859375,1929.949951171875,1880.899169921875,3323441,0.0,0.0
2024-02-26,1935.0,1951.0,1925.199951171875,1929.800048828125,1880.753173828125,2436063,0.0,0.0
2024-02-27,1926.0,1956.949951171875,1915.050048828125,1950.5999755859375,1901.0244140625,2821465,0.0,0.0
2024-02-28,1951.949951171875,1953.1500244140625,1897.050048828125,1901.6500244140625,1853.318603515625,2010429,0.0,0.0
2024-02-29,1902.8499755859375,1950.9000244140625,1892.550048828125,1932.4000244140625,1883.287109375,5539065,0.0,0.0
2024-03-01,1933.5999755859375,1982.300048828125,1930.5,1972.949951171875,1922.8062744140625,3384932,0.0,0.0
2024-03-04,1967.0,1974.949951171875,1919.050048828125,1921.050048828125,1872.2254638671875,1645331,0.0,0.0
2024-03-05,1925.0,1968.0,1923.050048828125,1939.25,1889.962890625,2208384,0.0,0.0
2024-03-06,1945.0,1979.9000244140625,1922.0,1970.6500244140625,1920.5648193359375,1673183,0.0,0.0
2024-03-07,1930.1500244140625,1932.1500244140625,1884.300048828125,1897.550048828125,1849.3226318359375,18323831,0.0,0.0
2024-03-11,1913.0,1913.699951171875,1873.300048828125,1894.3499755859375,1846.2039794921875,3250782,0.0,0.0
2024-03-12,1892.0,1898.3499755859375,1876.6500244140625,1895.1500244140625,1846.9837646484375,3186510,0.0,0.0
2024-03-13,1896.0,1901.4000244140625,1844.25,1853.699951171875,1806.5872802734375,4270994,0.0,0.0
2024-03-14,1853.699951171875,1895.5999755859375,1844.5999755859375,1890.550048828125,1842.5006103515625,2388133,0.0,0.0
2024-03-15,1875.0,1882.0999755859375,1788.800048828125,1799.5,1753.7647705078125,5504948,0.0,0.0
2024-03-18,1807.949951171875,1867.4000244140625,1801.050048828125,1856.050048828125,1808.8775634765625,3404076,0.0,0.0
2024-03-19,1856.050048828125,1865.0,1826.800048828125,1843.9000244140625,1797.0362548828125,2189225,0.0,0.0
2024-03-20,1851.949951171875,1859.050048828125,1820.550048828125,1844.4000244140625,1797.5235595703125,1550415,0.0,0.0
2024-03-21,1859.949951171875,1875.0,1845.0,1865.8499755859375,1818.4283447265625,2072960,0.0,0.0
2024-03-22,1865.8499755859375,1905.449951171875,1847.25,1878.800048828125,1831.04931640625,3786990,0.0,0.0
2024-03-26,1878.199951171875,1917.5,1861.0999755859375,1863.949951171875,1816.5765380859375,4092744,0.0,0.0
