Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2023-09-11,478.0,487.79998779296875,476.45001220703125,484.8500061035156,476.0931396484375,5960678,0.0,0.0
2023-09-12,490.0,490.8999938964844,475.3999938964844,477.75,469.121337890625,6817270,0.0,0.0
2023-09-13,478.5,484.79998779296875,473.8500061035156,483.20001220703125,474.47296142578125,4162140,0.0,0.0
2023-09-14,486.0,508.8999938964844,486.0,497.3500061035156,488.36737060546875,16108768,0.0,0.0
2023-09-15,507.79998779296875,508.0,494.95001220703125,496.54998779296875,487.581787109375,8515363,0.0,0.0
2023-09-18,494.0,494.0,483.1499938964844,484.5,475.74945068359375,6238600,0.0,0.0
2023-09-20,482.0,486.3999938964844,475.25,478.29998779296875,469.6614074707031,5861905,0.0,0.0
2023-09-21,479.0,486.45001220703125,476.3999938964844,479.54998779296875,470.8888244628906,5146457,0.0,0.0
2023-09-22,479.0,481.79998779296875,471.5,478.8500061035156,470.20147705078125,3684720,0.0,0.0
2023-09-25,478.79998779296875,478.79998779296875,467.25,469.3500061035156,460.8730773925781,5768069,0.0,0.0
2023-09-26,468.5,474.29998779296875,466.20001220703125,471.5,462.9842224121094,4666823,0.0,0.0
2023-09-27,466.25,475.75,466.25,474.95001220703125,466.3719482421875,5656858,0.0,0.0
2023-09-28,476.0,479.6000061035156,464.45001220703125,466.8500061035156,458.4182434082031,5869780,0.0,0.0
2023-09-29,478.0,494.5,474.20001220703125,492.6499938964844,483.75225830078125,11604605,0.0,0.0
2023-10-03,483.1000061035156,484.54998779296875,476.6000061035156,479.95001220703125,471.2816467285156,4657602,0.0,0.0
2023-10-04,474.0,477.8999938964844,470.0,473.3999938964844,464.84991455078125,3302259,0.0,0.0
2023-10-05,473.3999938964844,482.3999938964844,468.3500061035156,470.54998779296875,462.0513916015625,4801287,0.0,0.0
2023-10-06,475.0,476.45001220703125,469.3500061035156,472.6000061035156,464.0643615722656,3134022,0.0,0.0
2023-10-09,472.45001220703125,473.5,464.6000061035156,469.79998779296875,461.31494140625,2681298,0.0,0.0
2023-10-10,473.0,484.79998779296875,467.0,480.6499938964844,471.9689636230469,7863825,0.0,0.0
2023-10-11,485.6499938964844,485.95001220703125,480.1000061035156,483.8999938964844,475.1602783203125,7006735,0.0,0.0
